studyUID;status;message
"1.2.840.113845.11.1000000001815528930.20200811173759.3469541";"completed";"Started processing 1.2.840.113845.11.1000000001815528930.20200811173759.3469541... (worker 0)
	Loading MRI scans and annotations...
		Only one label found: 0.0
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [4259840]
		Loading of MRIs and annotations took 1.0395116806030273 seconds!

	Using SWI as primary sequence
	Performing skull-stripping using SynthStrip algorithm...
		Performing skull-stripping on SWI...
	Skull-stripping of MRIs took 13.816695213317871 seconds!

	Cropping MRIs and annotations to brain-only regions...
		MRIs shape before cropping: (208, 256, 80)
		Annotations shape before cropping: (208, 256, 80)
		MRIs shape after cropping: (160, 209, 79)
		Annotations shape after cropping: (160, 209, 79)
	Cropping completed in 0.08 seconds.

	Fixing orientation to RAS and data types...
		Found SWI MRI sequence, shape (160, 209, 79) and orientation ('L', 'A', 'S')
		Found SWI annotation, shape (160, 209, 79) and orientation ('L', 'A', 'S')
	Orientation and data type adjustment took 0.00469660758972168 seconds.

	Resampling MRIs and annotations maps...
		Resampling SWI MRI to isotropic of voxel size 0.5 using linear interpolation...
			Shape before resampling: (160, 209, 79)
			Shape after resampling: (379, 421, 350)
		Resampling SWI annotation to SWI using nearest interpolation...
			Shape before resampling: (160, 209, 79)
			Shape after resampling: (379, 421, 350)
	Resampling of MRIs and annotations took 18.541961193084717 seconds!

	Cleaning final masks and checking new stats for annotations after transforms
		Only one label found: 0.0
		Applying closing operation to every CMB
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [55845650]
	Correctly saved NIfTI images and metadata for study
	Correctly generated and saved CMB plots for study
	Removed temporary cache for study folder
Finished processing of 1.2.840.113845.11.1000000001815528930.20200811173759.3469541 in 61.85 seconds (worker 0)!

"
"1.3.12.2.1107.5.2.40.139017.30000017101120374715500000168";"completed";"Started processing 1.3.12.2.1107.5.2.40.139017.30000017101120374715500000168... (worker 2)
	Loading MRI scans and annotations...
		Only one label found: 0.0
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [2252800]
		Loading of MRIs and annotations took 0.8682024478912354 seconds!

	Using T2S as primary sequence
	Performing skull-stripping using SynthStrip algorithm...
		Performing skull-stripping on T2S...
	Skull-stripping of MRIs took 13.95414662361145 seconds!

	Cropping MRIs and annotations to brain-only regions...
		MRIs shape before cropping: (320, 320, 22)
		Annotations shape before cropping: (320, 320, 22)
		MRIs shape after cropping: (175, 219, 22)
		Annotations shape after cropping: (175, 219, 22)
	Cropping completed in 0.03 seconds.

	Fixing orientation to RAS and data types...
		Found T2S MRI sequence, shape (175, 219, 22) and orientation ('L', 'A', 'S')
		Found T2S annotation, shape (175, 219, 22) and orientation ('L', 'A', 'S')
	Orientation and data type adjustment took 0.0030517578125 seconds.

	Resampling MRIs and annotations maps...
		Resampling T2S MRI to isotropic of voxel size 0.5 using linear interpolation...
			Shape before resampling: (175, 219, 22)
			Shape after resampling: (252, 315, 275)
		Resampling T2S annotation to T2S using nearest interpolation...
			Shape before resampling: (175, 219, 22)
			Shape after resampling: (252, 315, 275)
	Resampling of MRIs and annotations took 8.394381284713745 seconds!

	Cleaning final masks and checking new stats for annotations after transforms
		Only one label found: 0.0
		Applying closing operation to every CMB
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [21829500]
	Correctly saved NIfTI images and metadata for study
	Correctly generated and saved CMB plots for study
	Removed temporary cache for study folder
Finished processing of 1.3.12.2.1107.5.2.40.139017.30000017101120374715500000168 in 33.95 seconds (worker 2)!

"
"9ee307c22b9053caca893cebf67238dd8331fd1b";"completed";"Started processing 9ee307c22b9053caca893cebf67238dd8331fd1b... (worker 1)
	Loading MRI scans and annotations...
		Only one label found: 0.0
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [5242880]
		Loading of MRIs and annotations took 1.306748628616333 seconds!

	Using T2S as primary sequence
	Performing skull-stripping using SynthStrip algorithm...
		Performing skull-stripping on T2S...
	Skull-stripping of MRIs took 16.49659538269043 seconds!

	Cropping MRIs and annotations to brain-only regions...
		MRIs shape before cropping: (512, 512, 20)
		Annotations shape before cropping: (512, 512, 20)
		MRIs shape after cropping: (294, 357, 19)
		Annotations shape after cropping: (294, 357, 19)
	Cropping completed in 0.07 seconds.

	Fixing orientation to RAS and data types...
		Found T2S MRI sequence, shape (294, 357, 19) and orientation ('L', 'A', 'S')
		Found T2S annotation, shape (294, 357, 19) and orientation ('L', 'A', 'S')
	Orientation and data type adjustment took 0.005534172058105469 seconds.

	Resampling MRIs and annotations maps...
		Resampling T2S MRI to isotropic of voxel size 0.5 using linear interpolation...
			Shape before resampling: (294, 357, 19)
			Shape after resampling: (324, 437, 362)
		Resampling T2S annotation to T2S using nearest interpolation...
			Shape before resampling: (294, 357, 19)
			Shape after resampling: (324, 437, 362)
	Resampling of MRIs and annotations took 15.144129991531372 seconds!

	Cleaning final masks and checking new stats for annotations after transforms
		Only one label found: 0.0
		Applying closing operation to every CMB
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [51254856]
	Correctly saved NIfTI images and metadata for study
	Correctly generated and saved CMB plots for study
	Removed temporary cache for study folder
Finished processing of 9ee307c22b9053caca893cebf67238dd8331fd1b in 57.88 seconds (worker 1)!

"
"c0a179956f3de38eab44f3896509cb3ee1119522";"completed";"Started processing c0a179956f3de38eab44f3896509cb3ee1119522... (worker 6)
	Loading MRI scans and annotations...
		Only one label found: 0.0
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [17825792]
		Loading of MRIs and annotations took 4.970257997512817 seconds!

	Using T2S as primary sequence
	Performing skull-stripping using SynthStrip algorithm...
		Performing skull-stripping on T2S...
	Skull-stripping of MRIs took 23.21866750717163 seconds!

	Cropping MRIs and annotations to brain-only regions...
		MRIs shape before cropping: (512, 512, 68)
		Annotations shape before cropping: (512, 512, 68)
		MRIs shape after cropping: (290, 380, 64)
		Annotations shape after cropping: (290, 380, 64)
	Cropping completed in 0.43 seconds.

	Fixing orientation to RAS and data types...
		Found T2S MRI sequence, shape (290, 380, 64) and orientation ('L', 'A', 'S')
		Found T2S annotation, shape (290, 380, 64) and orientation ('L', 'A', 'S')
	Orientation and data type adjustment took 0.005235195159912109 seconds.

	Resampling MRIs and annotations maps...
		Resampling T2S MRI to isotropic of voxel size 0.5 using linear interpolation...
			Shape before resampling: (290, 380, 64)
			Shape after resampling: (287, 411, 363)
		Resampling T2S annotation to T2S using nearest interpolation...
			Shape before resampling: (290, 380, 64)
			Shape after resampling: (287, 411, 363)
	Resampling of MRIs and annotations took 17.405637502670288 seconds!

	Cleaning final masks and checking new stats for annotations after transforms
		Only one label found: 0.0
		Applying closing operation to every CMB
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [42818391]
	Correctly saved NIfTI images and metadata for study
	Correctly generated and saved CMB plots for study
	Removed temporary cache for study folder
Finished processing of c0a179956f3de38eab44f3896509cb3ee1119522 in 65.71 seconds (worker 6)!

"
"7b4e548a4428e6201a7e41bec1087845e826745c";"completed";"Started processing 7b4e548a4428e6201a7e41bec1087845e826745c... (worker 5)
	Loading MRI scans and annotations...
		Only one label found: 0.0
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [6291456]
		Loading of MRIs and annotations took 1.7297816276550293 seconds!

	Using T2S as primary sequence
	Performing skull-stripping using SynthStrip algorithm...
		Performing skull-stripping on T2S...
	Skull-stripping of MRIs took 19.890561819076538 seconds!

	Cropping MRIs and annotations to brain-only regions...
		MRIs shape before cropping: (512, 512, 24)
		Annotations shape before cropping: (512, 512, 24)
		MRIs shape after cropping: (283, 345, 24)
		Annotations shape after cropping: (283, 345, 24)
	Cropping completed in 0.09 seconds.

	Fixing orientation to RAS and data types...
		Found T2S MRI sequence, shape (283, 345, 24) and orientation ('L', 'A', 'S')
		Found T2S annotation, shape (283, 345, 24) and orientation ('L', 'A', 'S')
	Orientation and data type adjustment took 0.005945682525634766 seconds.

	Resampling MRIs and annotations maps...
		Resampling T2S MRI to isotropic of voxel size 0.5 using linear interpolation...
			Shape before resampling: (283, 345, 24)
			Shape after resampling: (303, 422, 404)
		Resampling T2S annotation to T2S using nearest interpolation...
			Shape before resampling: (283, 345, 24)
			Shape after resampling: (303, 422, 404)
	Resampling of MRIs and annotations took 18.63788366317749 seconds!

	Cleaning final masks and checking new stats for annotations after transforms
		Only one label found: 0.0
		Applying closing operation to every CMB
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [51657864]
	Correctly saved NIfTI images and metadata for study
	Correctly generated and saved CMB plots for study
	Removed temporary cache for study folder
Finished processing of 7b4e548a4428e6201a7e41bec1087845e826745c in 63.20 seconds (worker 5)!

"
"1.3.12.2.1107.5.2.40.139017.30000019082001310284400000082";"completed";"Started processing 1.3.12.2.1107.5.2.40.139017.30000019082001310284400000082... (worker 0)
	Loading MRI scans and annotations...
		Only one label found: 0.0
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [2555904]
		Loading of MRIs and annotations took 0.647385835647583 seconds!

	Using SWI as primary sequence
	Performing skull-stripping using SynthStrip algorithm...
		Performing skull-stripping on SWI...
	Skull-stripping of MRIs took 9.889187574386597 seconds!

	Cropping MRIs and annotations to brain-only regions...
		MRIs shape before cropping: (192, 256, 52)
		Annotations shape before cropping: (192, 256, 52)
		MRIs shape after cropping: (143, 165, 50)
		Annotations shape after cropping: (143, 165, 50)
	Cropping completed in 0.03 seconds.

	Fixing orientation to RAS and data types...
		Found SWI MRI sequence, shape (143, 165, 50) and orientation ('L', 'A', 'S')
		Found SWI annotation, shape (143, 165, 50) and orientation ('L', 'A', 'S')
	Orientation and data type adjustment took 0.0029866695404052734 seconds.

	Resampling MRIs and annotations maps...
		Resampling SWI MRI to isotropic of voxel size 0.5 using linear interpolation...
			Shape before resampling: (143, 165, 50)
			Shape after resampling: (277, 320, 259)
		Resampling SWI annotation to SWI using nearest interpolation...
			Shape before resampling: (143, 165, 50)
			Shape after resampling: (277, 320, 259)
	Resampling of MRIs and annotations took 8.225389003753662 seconds!

	Cleaning final masks and checking new stats for annotations after transforms
		Only one label found: 0.0
		Applying closing operation to every CMB
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [22957760]
	Correctly saved NIfTI images and metadata for study
	Correctly generated and saved CMB plots for study
	Removed temporary cache for study folder
Finished processing of 1.3.12.2.1107.5.2.40.139017.30000019082001310284400000082 in 29.83 seconds (worker 0)!

"
"1.2.840.113845.11.1000000001815528930.20200625022507.3366113";"completed";"Started processing 1.2.840.113845.11.1000000001815528930.20200625022507.3366113... (worker 3)
	Loading MRI scans and annotations...
		Only one label found: 0.0
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [4259840]
		Loading of MRIs and annotations took 1.5736606121063232 seconds!

	Using SWI as primary sequence
	Performing skull-stripping using SynthStrip algorithm...
		Performing skull-stripping on SWI...
	Skull-stripping of MRIs took 11.65636157989502 seconds!

	Cropping MRIs and annotations to brain-only regions...
		MRIs shape before cropping: (208, 256, 80)
		Annotations shape before cropping: (208, 256, 80)
		MRIs shape after cropping: (149, 196, 75)
		Annotations shape after cropping: (149, 196, 75)
	Cropping completed in 0.06 seconds.

	Fixing orientation to RAS and data types...
		Found SWI MRI sequence, shape (149, 196, 75) and orientation ('L', 'A', 'S')
		Found SWI annotation, shape (149, 196, 75) and orientation ('L', 'A', 'S')
	Orientation and data type adjustment took 0.006378889083862305 seconds.

	Resampling MRIs and annotations maps...
		Resampling SWI MRI to isotropic of voxel size 0.5 using linear interpolation...
			Shape before resampling: (149, 196, 75)
			Shape after resampling: (330, 398, 323)
		Resampling SWI annotation to SWI using nearest interpolation...
			Shape before resampling: (149, 196, 75)
			Shape after resampling: (330, 398, 323)
	Resampling of MRIs and annotations took 12.361377000808716 seconds!

	Cleaning final masks and checking new stats for annotations after transforms
		Only one label found: 0.0
		Applying closing operation to every CMB
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [42422820]
	Correctly saved NIfTI images and metadata for study
	Correctly generated and saved CMB plots for study
	Removed temporary cache for study folder
Finished processing of 1.2.840.113845.11.1000000001815528930.20200625022507.3366113 in 47.10 seconds (worker 3)!

"
"64420f1674252d94787cb3322ad96d74b15b7fab";"completed";"Started processing 64420f1674252d94787cb3322ad96d74b15b7fab... (worker 4)
	Loading MRI scans and annotations...
		Only one label found: 0.0
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [6815744]
		Loading of MRIs and annotations took 2.4082627296447754 seconds!

	Using T2S as primary sequence
	Performing skull-stripping using SynthStrip algorithm...
		Performing skull-stripping on T2S...
	Skull-stripping of MRIs took 19.56095314025879 seconds!

	Cropping MRIs and annotations to brain-only regions...
		MRIs shape before cropping: (512, 512, 26)
		Annotations shape before cropping: (512, 512, 26)
		MRIs shape after cropping: (282, 372, 24)
		Annotations shape after cropping: (282, 372, 24)
	Cropping completed in 0.10 seconds.

	Fixing orientation to RAS and data types...
		Found T2S MRI sequence, shape (282, 372, 24) and orientation ('L', 'A', 'S')
		Found T2S annotation, shape (282, 372, 24) and orientation ('L', 'A', 'S')
	Orientation and data type adjustment took 0.0033447742462158203 seconds.

	Resampling MRIs and annotations maps...
		Resampling T2S MRI to isotropic of voxel size 0.5 using linear interpolation...
			Shape before resampling: (282, 372, 24)
			Shape after resampling: (305, 466, 418)
		Resampling T2S annotation to T2S using nearest interpolation...
			Shape before resampling: (282, 372, 24)
			Shape after resampling: (305, 466, 418)
	Resampling of MRIs and annotations took 15.22818112373352 seconds!

	Cleaning final masks and checking new stats for annotations after transforms
		Only one label found: 0.0
		Applying closing operation to every CMB
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [59410340]
	Correctly saved NIfTI images and metadata for study
	Correctly generated and saved CMB plots for study
	Removed temporary cache for study folder
Finished processing of 64420f1674252d94787cb3322ad96d74b15b7fab in 65.96 seconds (worker 4)!

"
"1.2.826.1.3680043.9.5282.150415.23457.11023457222327";"completed";"Started processing 1.2.826.1.3680043.9.5282.150415.23457.11023457222327... (worker 6)
	Loading MRI scans and annotations...
		Only one label found: 0.0
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [1490944]
		Loading of MRIs and annotations took 0.33671116828918457 seconds!

	Using T2S as primary sequence
	Performing skull-stripping using SynthStrip algorithm...
		Performing skull-stripping on T2S...
	Skull-stripping of MRIs took 10.82233190536499 seconds!

	Cropping MRIs and annotations to brain-only regions...
		MRIs shape before cropping: (224, 256, 26)
		Annotations shape before cropping: (224, 256, 26)
		MRIs shape after cropping: (126, 158, 23)
		Annotations shape after cropping: (126, 158, 23)
	Cropping completed in 0.02 seconds.

	Fixing orientation to RAS and data types...
		Found T2S MRI sequence, shape (126, 158, 23) and orientation ('L', 'A', 'S')
		Found T2S annotation, shape (126, 158, 23) and orientation ('L', 'A', 'S')
	Orientation and data type adjustment took 0.00591731071472168 seconds.

	Resampling MRIs and annotations maps...
		Resampling T2S MRI to isotropic of voxel size 0.5 using linear interpolation...
			Shape before resampling: (126, 158, 23)
			Shape after resampling: (268, 322, 291)
		Resampling T2S annotation to T2S using nearest interpolation...
			Shape before resampling: (126, 158, 23)
			Shape after resampling: (268, 322, 291)
	Resampling of MRIs and annotations took 7.699115037918091 seconds!

	Cleaning final masks and checking new stats for annotations after transforms
		Only one label found: 0.0
		Applying closing operation to every CMB
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [25112136]
	Correctly saved NIfTI images and metadata for study
	Correctly generated and saved CMB plots for study
	Removed temporary cache for study folder
Finished processing of 1.2.826.1.3680043.9.5282.150415.23457.11023457222327 in 30.38 seconds (worker 6)!

"
"1.2.826.1.3680043.9.5282.150415.35515.3551522232714";"completed";"Started processing 1.2.826.1.3680043.9.5282.150415.35515.3551522232714... (worker 1)
	Loading MRI scans and annotations...
		Only one label found: 0.0
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [5963776]
		Loading of MRIs and annotations took 1.6769952774047852 seconds!

	Using T2S as primary sequence
	Performing skull-stripping using SynthStrip algorithm...
		Performing skull-stripping on T2S...
	Skull-stripping of MRIs took 14.598634004592896 seconds!

	Cropping MRIs and annotations to brain-only regions...
		MRIs shape before cropping: (416, 512, 28)
		Annotations shape before cropping: (416, 512, 28)
		MRIs shape after cropping: (295, 364, 23)
		Annotations shape after cropping: (295, 364, 23)
	Cropping completed in 0.09 seconds.

	Fixing orientation to RAS and data types...
		Found T2S MRI sequence, shape (295, 364, 23) and orientation ('L', 'A', 'S')
		Found T2S annotation, shape (295, 364, 23) and orientation ('L', 'A', 'S')
	Orientation and data type adjustment took 0.0030510425567626953 seconds.

	Resampling MRIs and annotations maps...
		Resampling T2S MRI to isotropic of voxel size 0.5 using linear interpolation...
			Shape before resampling: (295, 364, 23)
			Shape after resampling: (328, 373, 312)
		Resampling T2S annotation to T2S using nearest interpolation...
			Shape before resampling: (295, 364, 23)
			Shape after resampling: (328, 373, 312)
	Resampling of MRIs and annotations took 12.174947023391724 seconds!

	Cleaning final masks and checking new stats for annotations after transforms
		Only one label found: 0.0
		Applying closing operation to every CMB
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [38171328]
	Correctly saved NIfTI images and metadata for study
	Correctly generated and saved CMB plots for study
	Removed temporary cache for study folder
Finished processing of 1.2.826.1.3680043.9.5282.150415.35515.3551522232714 in 46.22 seconds (worker 1)!

"
"1.2.826.1.3680043.9.5282.150415.10583.16010583221921";"completed";"Started processing 1.2.826.1.3680043.9.5282.150415.10583.16010583221921... (worker 0)
	Loading MRI scans and annotations...
		Only one label found: 0.0
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [2678400]
		Loading of MRIs and annotations took 0.5662829875946045 seconds!

	Using T2S as primary sequence
	Performing skull-stripping using SynthStrip algorithm...
		Performing skull-stripping on T2S...
	Skull-stripping of MRIs took 10.542191505432129 seconds!

	Cropping MRIs and annotations to brain-only regions...
		MRIs shape before cropping: (270, 320, 31)
		Annotations shape before cropping: (270, 320, 31)
		MRIs shape after cropping: (196, 233, 27)
		Annotations shape after cropping: (196, 233, 27)
	Cropping completed in 0.03 seconds.

	Fixing orientation to RAS and data types...
		Found T2S MRI sequence, shape (196, 233, 27) and orientation ('L', 'A', 'S')
		Found T2S annotation, shape (196, 233, 27) and orientation ('L', 'A', 'S')
	Orientation and data type adjustment took 0.0030295848846435547 seconds.

	Resampling MRIs and annotations maps...
		Resampling T2S MRI to isotropic of voxel size 0.5 using linear interpolation...
			Shape before resampling: (196, 233, 27)
			Shape after resampling: (282, 343, 282)
		Resampling T2S annotation to T2S using nearest interpolation...
			Shape before resampling: (196, 233, 27)
			Shape after resampling: (282, 343, 282)
	Resampling of MRIs and annotations took 7.152951717376709 seconds!

	Cleaning final masks and checking new stats for annotations after transforms
		Only one label found: 0.0
		Applying closing operation to every CMB
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [27276732]
	Correctly saved NIfTI images and metadata for study
	Correctly generated and saved CMB plots for study
	Removed temporary cache for study folder
Finished processing of 1.2.826.1.3680043.9.5282.150415.10583.16010583221921 in 31.37 seconds (worker 0)!

"
"1.2.840.113845.13.13909.872975378.704041858095";"completed";"Started processing 1.2.840.113845.13.13909.872975378.704041858095... (worker 5)
	Loading MRI scans and annotations...
		Only one label found: 0.0
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [4685824]
		Loading of MRIs and annotations took 1.4372193813323975 seconds!

	Using SWI as primary sequence
	Performing skull-stripping using SynthStrip algorithm...
		Performing skull-stripping on SWI...
	Skull-stripping of MRIs took 13.966782331466675 seconds!

	Cropping MRIs and annotations to brain-only regions...
		MRIs shape before cropping: (208, 256, 88)
		Annotations shape before cropping: (208, 256, 88)
		MRIs shape after cropping: (160, 198, 82)
		Annotations shape after cropping: (160, 198, 82)
	Cropping completed in 0.10 seconds.

	Fixing orientation to RAS and data types...
		Found SWI MRI sequence, shape (160, 198, 82) and orientation ('L', 'A', 'S')
		Found SWI annotation, shape (160, 198, 82) and orientation ('L', 'A', 'S')
	Orientation and data type adjustment took 0.005017757415771484 seconds.

	Resampling MRIs and annotations maps...
		Resampling SWI MRI to isotropic of voxel size 0.5 using linear interpolation...
			Shape before resampling: (160, 198, 82)
			Shape after resampling: (313, 388, 321)
		Resampling SWI annotation to SWI using nearest interpolation...
			Shape before resampling: (160, 198, 82)
			Shape after resampling: (313, 388, 321)
	Resampling of MRIs and annotations took 11.402702331542969 seconds!

	Cleaning final masks and checking new stats for annotations after transforms
		Only one label found: 0.0
		Applying closing operation to every CMB
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [38983524]
	Correctly saved NIfTI images and metadata for study
	Correctly generated and saved CMB plots for study
	Removed temporary cache for study folder
Finished processing of 1.2.840.113845.13.13909.872975378.704041858095 in 46.29 seconds (worker 5)!

"
"1.2.840.113845.11.1000000001815528930.20200528122925.3310478";"completed";"Started processing 1.2.840.113845.11.1000000001815528930.20200528122925.3310478... (worker 2)
	Loading MRI scans and annotations...
		Only one label found: 0.0
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [4685824]
		Loading of MRIs and annotations took 1.0659070014953613 seconds!

	Using SWI as primary sequence
	Performing skull-stripping using SynthStrip algorithm...
		Performing skull-stripping on SWI...
	Skull-stripping of MRIs took 13.63216781616211 seconds!

	Cropping MRIs and annotations to brain-only regions...
		MRIs shape before cropping: (208, 256, 88)
		Annotations shape before cropping: (208, 256, 88)
		MRIs shape after cropping: (169, 196, 79)
		Annotations shape after cropping: (169, 196, 79)
	Cropping completed in 0.09 seconds.

	Fixing orientation to RAS and data types...
		Found SWI MRI sequence, shape (169, 196, 79) and orientation ('L', 'A', 'S')
		Found SWI annotation, shape (169, 196, 79) and orientation ('L', 'A', 'S')
	Orientation and data type adjustment took 0.0037915706634521484 seconds.

	Resampling MRIs and annotations maps...
		Resampling SWI MRI to isotropic of voxel size 0.5 using linear interpolation...
			Shape before resampling: (169, 196, 79)
			Shape after resampling: (335, 449, 407)
		Resampling SWI annotation to SWI using nearest interpolation...
			Shape before resampling: (169, 196, 79)
			Shape after resampling: (335, 449, 407)
	Resampling of MRIs and annotations took 19.22233772277832 seconds!

	Cleaning final masks and checking new stats for annotations after transforms
		Only one label found: 0.0
		Applying closing operation to every CMB
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [61218905]
	Correctly saved NIfTI images and metadata for study
	Correctly generated and saved CMB plots for study
	Removed temporary cache for study folder
Finished processing of 1.2.840.113845.11.1000000001815528930.20200528122925.3310478 in 61.74 seconds (worker 2)!

"
"1.2.826.1.3680043.9.5282.150415.23190.2319022232752";"completed";"Started processing 1.2.826.1.3680043.9.5282.150415.23190.2319022232752... (worker 4)
	Loading MRI scans and annotations...
		Only one label found: 0.0
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [5120000]
		Loading of MRIs and annotations took 1.2065315246582031 seconds!

	Using T2S as primary sequence
	Performing skull-stripping using SynthStrip algorithm...
		Performing skull-stripping on T2S...
	Skull-stripping of MRIs took 13.338385581970215 seconds!

	Cropping MRIs and annotations to brain-only regions...
		MRIs shape before cropping: (400, 512, 25)
		Annotations shape before cropping: (400, 512, 25)
		MRIs shape after cropping: (298, 377, 22)
		Annotations shape after cropping: (298, 377, 22)
	Cropping completed in 0.07 seconds.

	Fixing orientation to RAS and data types...
		Found T2S MRI sequence, shape (298, 377, 22) and orientation ('L', 'A', 'S')
		Found T2S annotation, shape (298, 377, 22) and orientation ('L', 'A', 'S')
	Orientation and data type adjustment took 0.0032210350036621094 seconds.

	Resampling MRIs and annotations maps...
		Resampling T2S MRI to isotropic of voxel size 0.5 using linear interpolation...
			Shape before resampling: (298, 377, 22)
			Shape after resampling: (260, 335, 269)
		Resampling T2S annotation to T2S using nearest interpolation...
			Shape before resampling: (298, 377, 22)
			Shape after resampling: (260, 335, 269)
	Resampling of MRIs and annotations took 5.577477931976318 seconds!

	Cleaning final masks and checking new stats for annotations after transforms
		Only one label found: 0.0
		Applying closing operation to every CMB
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [23429900]
	Correctly saved NIfTI images and metadata for study
	Correctly generated and saved CMB plots for study
	Removed temporary cache for study folder
Finished processing of 1.2.826.1.3680043.9.5282.150415.23190.2319022232752 in 31.25 seconds (worker 4)!

"
"1.2.826.1.3680043.9.5282.150415.27623.27623221900158";"completed";"Started processing 1.2.826.1.3680043.9.5282.150415.27623.27623221900158... (worker 3)
	Loading MRI scans and annotations...
		Only one label found: 0.0
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [5324800]
		Loading of MRIs and annotations took 1.464019775390625 seconds!

	Using T2S as primary sequence
	Performing skull-stripping using SynthStrip algorithm...
		Performing skull-stripping on T2S...
	Skull-stripping of MRIs took 13.323111057281494 seconds!

	Cropping MRIs and annotations to brain-only regions...
		MRIs shape before cropping: (400, 512, 26)
		Annotations shape before cropping: (400, 512, 26)
		MRIs shape after cropping: (319, 359, 23)
		Annotations shape after cropping: (319, 359, 23)
	Cropping completed in 0.08 seconds.

	Fixing orientation to RAS and data types...
		Found T2S MRI sequence, shape (319, 359, 23) and orientation ('L', 'A', 'S')
		Found T2S annotation, shape (319, 359, 23) and orientation ('L', 'A', 'S')
	Orientation and data type adjustment took 0.0030083656311035156 seconds.

	Resampling MRIs and annotations maps...
		Resampling T2S MRI to isotropic of voxel size 0.5 using linear interpolation...
			Shape before resampling: (319, 359, 23)
			Shape after resampling: (278, 360, 324)
		Resampling T2S annotation to T2S using nearest interpolation...
			Shape before resampling: (319, 359, 23)
			Shape after resampling: (278, 360, 324)
	Resampling of MRIs and annotations took 8.535017251968384 seconds!

	Cleaning final masks and checking new stats for annotations after transforms
		Only one label found: 0.0
		Applying closing operation to every CMB
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [32425920]
	Correctly saved NIfTI images and metadata for study
	Correctly generated and saved CMB plots for study
	Removed temporary cache for study folder
Finished processing of 1.2.826.1.3680043.9.5282.150415.27623.27623221900158 in 39.97 seconds (worker 3)!

"
"1.2.826.1.3680043.9.5282.150415.36867.3686722232714";"completed";"Started processing 1.2.826.1.3680043.9.5282.150415.36867.3686722232714... (worker 6)
	Loading MRI scans and annotations...
		Only one label found: 0.0
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [5537792]
		Loading of MRIs and annotations took 1.6451082229614258 seconds!

	Using T2S as primary sequence
	Performing skull-stripping using SynthStrip algorithm...
		Performing skull-stripping on T2S...
	Skull-stripping of MRIs took 13.925127029418945 seconds!

	Cropping MRIs and annotations to brain-only regions...
		MRIs shape before cropping: (416, 512, 26)
		Annotations shape before cropping: (416, 512, 26)
		MRIs shape after cropping: (296, 381, 23)
		Annotations shape after cropping: (296, 381, 23)
	Cropping completed in 0.07 seconds.

	Fixing orientation to RAS and data types...
		Found T2S MRI sequence, shape (296, 381, 23) and orientation ('L', 'A', 'S')
		Found T2S annotation, shape (296, 381, 23) and orientation ('L', 'A', 'S')
	Orientation and data type adjustment took 0.0031211376190185547 seconds.

	Resampling MRIs and annotations maps...
		Resampling T2S MRI to isotropic of voxel size 0.5 using linear interpolation...
			Shape before resampling: (296, 381, 23)
			Shape after resampling: (309, 397, 367)
		Resampling T2S annotation to T2S using nearest interpolation...
			Shape before resampling: (296, 381, 23)
			Shape after resampling: (309, 397, 367)
	Resampling of MRIs and annotations took 16.102152585983276 seconds!

	Cleaning final masks and checking new stats for annotations after transforms
		Only one label found: 0.0
		Applying closing operation to every CMB
		Number of processed CMBs: 0, Unique labels: [0.], Counts: [45020991]
	Correctly saved NIfTI images and metadata for study
	Correctly generated and saved CMB plots for study
	Removed temporary cache for study folder
Finished processing of 1.2.826.1.3680043.9.5282.150415.36867.3686722232714 in 55.63 seconds (worker 6)!

"
